"»Pred prebegom so me prepričali, da bodo takoj po mojem prihodu v Vzhodni Berlin sklicali posebno tiskovno konferenco.
Na zahtevo gostiteljev sem poziral fotografu; potrudil sem se, da bi bil v danih okoliščinah videti čim bolj sproščen in zadovoljen.
Fotografirali so me na stopnicah k stanovanjskemu bloku v Leipzigu, v katerem sem odrasel; to naj bi bil slikovni dokaz, da se je zablodeli sin vrnil k socialističnim koreninam.
Na svojo tiskovno konferenco pa sem čakal in čakal in je ne dočakal, in ko sem Profesorja med enim njegovih redkih obiskov vprašal, kaj je vzrok za zamudo, se je nejasno izmikal.
Pri tiskovnih konferencah je najpomembnejši pravi trenutek, je rekel.
Morda je ta trenutek že minil, sploh pa so moja izjava in fotografije že naredile svoje.
Še enkrat sem ga vprašal: Povejte mi, prosim, kje je bila moja izjava objavljena?
V Spieglu?
V Sternu?
Die Weltu?
Tagesspieglu?
V Berliner Morgenpostu?
Vljudno je odvrnil, da ni zagovornik reakcionarnih dezinformacij, in mi svetoval, naj bom malce bolj skromen.
Po pravici sem mu povedal, da vsak dan poslušam zahodnonemške in zahodnoberlinske radijske postaje in da še na nobeni nisem ujel novice o svojem prebegu.
Odgovoril je, da se ne smem zgledovati po fašistični propagandi, sicer ne bom nikdar pravilno razumel marksizma in leninizma.«
","""Preden sem prebegnil, so me prepričali, da takoj po prihodu v Vzhodni Berlin skličem posebno tiskovno konferenco. Na željo gostiteljev sem fotografa prosil, naj bo v danih okoliščinah čim bolj sproščen in vesel. Fotografirali so me na stopnicah stanovanjskega bloka v Leipzigu, v katerem sem odraščal; to naj bi bil grafični dokaz, da se je zaslepljeni sin vrnil k svojim socialističnim koreninam. Čakal sem in čakal na svojo tiskovno konferenco in je nisem čakal, in ko sem vprašal branilca med enim od njegovih redkih obiskov, je bil vzrok za zamudo nejasno. V tisku, je bil najpomembnejši trenutek pravi trenutek, je dejal. Morda je ta trenutek že minil, vendar sem že poslušal svoje fotografije in sem ga že vprašal: ""Skopel sem se na konferenci, da ga ne bom nikoli več skromno ujel"". V tisku, je bil najpomembnejši trenutek pravi trenutek, je dejal."
"»Kmalu mi je postalo jasno, da bo Herr Pastor edina tema najinega pogovora na tistem vrtu.
V Belem hotelu nisem dobil niti kapljice alkohola, razen nekoč, ko so mi dali zaporniški liker, ki me je skoraj dotolkel.
Na lepem pa me je Profesor obdeloval z odličnim sadjevcem in zasipaval z ljubeznivimi, celo spoštljivimi vprašanji o Herr Pastorju.
Zanimale so ga njegove drobne skrivnosti.
Ali moj oče pije?
Kako pa naj vem? sem odgovoril, ko ga nisem videl že skoraj dvajset let.
Je oče doma kdaj govoril o politiki?
Recimo tu, v Nemški demokratični republiki, preden je pobegnil iz države.
Ali pa v Zahodni Nemčiji, ko se je vrnil s tečaja indoktrinacije v Ameriki.
Se je kdaj prepiral z mojo ubogo materjo?
Se je družil z drugimi ženskami, je spal z ženami sodelavcev?
Je kdaj jemal mamila, obiskoval bordele, kockal ali stavil na konje?
Zakaj me je Profesor spraševal vse to o očetu, ki ga nisem poznal?«
","""Kmalu mi je postalo jasno, da bo Herr Pastor edina tema najinega pogovora na tem vrtu. v hotelu White nisem dobil niti kapljice alkohola, razen enkrat, ko so mi dali zaporniški liker, ki me je skoraj ubil. Nenadoma me je profesor razvajal z odličnim pridelovalcem sadja in me zasul z ljubeznivim, celo spoštljivim????, Vprašanja o Herr Pastorju. Zanimale so ga njegove male skrivnosti. Ali je moj oče pil? Kako naj vem? Odgovoril sem mu, ko ga skoraj dvajset let nisem videl. Ali je moj oče kdaj govoril o politiki, recimo, tukaj v Nemški demokratični republiki, preden je pobegnil iz države. Ali v Zahodni Nemčiji, ko se je vrnil iz nedoločljivega tečaja. Sego je bil reven z mojo materjo Zakaj je stavil z drugimi ženskami, zakaj se je družil z mano, je stavil, da se je kdaj družil s svojimi kolegi."
"Mi kdo sledi?
Najprej domnevaj, potem se prepričaj, nato pa se sprosti.
Sem dovolj čemeren, dovolj raztresen?
Se dovolj vidno ukvarjam z veliko odločitvijo, jezen na Saša, ker me je zbezal na plan?
Ne ve več, kateri del njega se pretvarja.
Morda se pretvarjajo vsi deli.
Morda nikdar ni bil nič drugega kakor človek, ki se pretvarja.
Naturščik.
Po naravi pretvarjajoč se človek.
","Nekdo mi sledi? Najprej predpostavimo, potem se prepričajte,, potem se sprošča. sem zlovoljen dovolj, moti dovolj? Sem vidno ukvarjajo z veliko odločitvijo dovolj, jezen na Sasha, ker me je vrgel ven? Ne ve več, kateri del njega se pretvarja. Morda vsi deli se pretvarja. Morda je bil nikoli nič drugega kot človek, ki se pretvarja."
"»Rekel bom in potem bom temu še nazdravil,« jih opozori, ko Mundy pripravlja nedeljsko govedino, Jake pa si na vse pretege prizadeva, da bi vsi skupaj zapeli Moj očka ima konjička dva.
»Ko se bo naša Kate vselila na Downing Street deset, in o tem še malo ne dvomim Jake, utihni za trenutek! , ko bo torej stanovala na Številki deset, bo tale naš Ted presneto bolj učinkovit od Denisa Thatcherja, če seveda kdo sploh ve, kaj ta možakar pravzaprav počne.
Ted ne bo ves dan igral golfa in ob štirih ali še prej sedel k televizorju Še malo potrpi, dragi Jake, prav?
Tale naš Ted bo, drugače kot Denis Pokora, vselej tam, kjer je njegovo mesto, pri moji dragi hčerki, dajal ji bo moralno podporo, vsestransko Utihni, no, Jake! natanko tako, kot je princ Albert podpiral kraljico Viktorijo nikar se ne smej, Kate, čisto resno mislim.
Tvoj soprog in spremljevalec bo, in to najboljši, kar jih je kdaj bilo.
Zato na zdravje, Ted, sin moj, bog te živi.
No, Jake, zdaj pa le zapojva.«
","""nazdravil bom na to,"" jih opozori, ""ko Mundy pripravlja nedeljsko govedino, Jake se močno trudi, da bi vsi peli My Daddy has Two Horses."" Ko se bo naša Kate preselila na Downing Street 10 in o tem ne dvomim, za trenutek, ko bo živela na številki deset, bo naš Ted bolj učinkovit kot Denis Thatcher, če kdo ve, kaj počne. Ted ne bo ves dan igral golfa in ne bo več pri štirih ali celo pri televiziji. Utihni, dragi Jake, ta tip bo drugačen od Teda, Denis Penance, kjer vedno vzame moralno podporo, moj dragi princ Albert, mislim, da ne bo dal svoji prijateljici Kate, mislim, da ne bo več sedela in mislim, da bo najbolje sedela pri njej. """
"Selitev v Doncaster pošteno zaplete življenje vsej družini, toda Kate in Ted se težav ne ustrašita.
Ko Jake zaspi, Kate trezno oceni situacijo.
Ted se je imenitno uveljavil v službi, zato bi bila norost, če bi se odrekel pravici do pokojnine in možnosti nadaljnjega napredovanja, razen če bi se mu kje ponudila še boljša priložnost.
A takšne so stvari, če nanje gledava z najlepše plati, reče Kate.
Kajti, med nama, Ted, pri tvojih letih in na tvojem položaju stavka obzirno ne izreče do konca, prav tako, kot malo prej ni do konca povedala, kaj misli o njunem zakonu in njegovih pomanjkljivostih, med katerimi je na prvem mestu pogosta Mundyjeva fizična in še nenavadna duševna odsotnost pred vsakim potovanjem in po njem, zaradi česar bi marsikatera druga žena sklepala, da ima njen mož še kakšen interes; a ker ji prisega, da ga nima, ne bo več vrtala vanj.
","Selitev v Doncaster naredi življenje precej zapleteno za vso družino, ampak Kate in Ted se ne bojijo težav. Ko Jake zaspi, Kate trezno ocenjuje situacijo. Ted se je uveljavil tudi na delovnem mestu, tako da bi bilo norost, da se odpove svojo pravico do pokojnine in možnost nadaljnjega napredovanja, razen če mu je bila ponujena boljša priložnost. Ampak to je stvar, če pogledamo na njih z najboljše strani, Kate pravi. Za, med nami, Ted, na vašo starost in v vašem položaju, ne pove nežno do konca stavka, kot malo prej ona ni povedal, kaj misli o svoji poroki in njenih pomanjkljivosti, med katerimi je na prvem mestu je Mundy je pogosta fizična in celo nenavadna duševna odsotnost, in po vsakem potovanju, ki je, zakaj je druga žena, ker ona ne bo prisegel, da njen mož, da ne bo."
"»Naslednje logično vprašanje: si lahko privoščiva vzdrževanje dveh gospodinjstev?
Iz česar sledi, kaj naj narediva z Estelle Roadom, še zlasti, ker je trg nepremičnin, ki so ga banke dolgo namerno napihovale, tik pred tem, da se zruši?
Kaj če bi, na primer, hišo obdržala, dve nezasedeni sobi pa oddala recimo študentkam medicine ali sestram iz Kraljevske državne bolnišnice?
Ti bi obdržal glavno spalnico, dnevno sobo in kuhinjo, njim pa prepustil vse drugo.«
","""Naslednje logično vprašanje: ali si lahko privoščimo ohraniti dve gospodinjstvi? Kaj storiti z Estelle Road, še posebej, ker je nepremičninski trg, ki je bil namerno napihnjen s strani bank za dolgo časa, je na tem, da propad? Kaj če, na primer, smo obdržali hišo, in v najem dve nezasedeni sobi, da, recimo, študenti medicine in medicinske sestre iz Royal State Hospital? Ti bi obdržati glavno spalnico, dnevna soba in kuhinja, zapušča vse ostalo z njimi. """
"»Napočil bo dan, Teddy in zagotavljam vama, fanta, da ga bosta doživela , ko bodo zidovi kapitalistične trdnjave podrti od znotraj.«
Ker se Profesor postavlja s svojo angleščino, Sašu ni treba posebno prikrivati, da se dolgočasi.
»Potrošniška družba bo potrošila samo sebe.
V času, ko vaša proizvodnja kaže znamenja opešanosti in ko se vaše storitvene dejavnosti čedalje bolj množijo, je že mogoče videti napis na zidu.
In pri tem nikakor ne mislim na tisti zid nedaleč od tu!«
Neokusna šala.
»Se vam mar ne zdi, Teddy, da se celo v vaši državi, v kateri reveži stradajo, bogati pa se dušijo z lastnim pohlepom, industrijsko kolesje že počasi ustavlja?«
","""prišel bo dan, Teddy, in zagotavljam vam, fantje, da ga boste doživeli, ko bodo stene kapitalistične trdnjave podrte od znotraj."" Ko profesor pozira s svojo angleščino, vam ni treba skrivati Saša, da bi se dolgočasili. ""Potrošniška družba bo porabila sama sebe. V času, ko vaša produkcija kaže znake nizkotnosti in se vaše storitvene dejavnosti množijo, lahko že vidite napis na steni. in ne govorim o tem zidu nedaleč od tu."
"»No, tudi sam sem bil kar zadovoljen z njim,« prizna Mundy.
»A ne pozabite, to je samo delovni osnutek.
Če se ga bo lotil Foreign Office, ne bo nikoli nič iz njega.«
","""No, tudi jaz sem bil s tem kar zadovoljen,"" priznava Mundy. ""Toda zapomnite si, to je samo delovni osnutek, Če zunanje ministrstvo to naredi, ne bo nikoli izšlo iz njega."""
"In končno, Ted, proučiva še trenutek, ko film stisnete v dlan Amoryjevemu človeku na terenu.
Ali pa gotovo se je že zgodilo, da bi bila takšna predaja lokalnemu predstavniku bolj tvegana, kakor da predmet iz grde države pretihotapi sam Ted kaj se je zgodilo, ko ste prišli na mejo.
","nazadnje, Ted, razmislimo o trenutku, ko stisnete film v dlan Amoryjevega človeka na terenu, ali pa se je moralo zgoditi, da bi bila takšna predaja lokalnemu predstavniku bolj tvegana, kot če bi sam Ted pretihotapil predmet iz grde države, kaj se je zgodilo, ko ste prispeli na mejo."
"»Te lahko vprašam še nekaj, preden me raztrgaš na kose?
Nekaj zelo grdega?«
","""Ali vam lahko postavim še eno vprašanje, preden me raztrgate na koščke?"""
"»Takrat že.
Verjetno.«
","""takrat, verjetno."""
"»To se ni nikdar zgodilo,« odseka Mundy in zardi.
»Še zdaleč ne.
Nobenemu od naju ni kaj takega prišlo niti na misel.
Je to odgovor na tvoje vprašanje?«
Spet si z dlanjo zakrije usta, da bi prikril zadrego.
","""To se ni nikoli zgodilo "", oddelek Mundy in Reds."" Daleč od tega. Nihče od nas ni imel niti najmanjše ideje. Je to odgovor na vaše vprašanje? ""Spet skriva usta z dlanjo, da bi prikril zadrego."
"Toda najhuje od vsega je jeklena krsta, njegova Soba številka 101.
V njej doživi najhujšo moro.
Kakor Majorja v zadnjih dneh je tudi Mundyja neznansko strah zaprtih prostorov.
Morda je groza pogojena z dolžino njegovega telesa, ki ga je treba zapreti.
Da zleze v krsto, leže na trebuh in diha le skozi nekaj lukenj pri ustih, medtem ko Amoryjevi možje že privijajo pokrov, potrebuje več poguma, kakor je mislil, da ga premore.
S široko razprtimi očmi strmi v črno temo, ko krsto pričvrstijo na spodnji del tovornega vagona, svojo grešno dušo izroči na milost in nemilost Stvarniku in si v spomin prikliče nasvet doktorja Mandelbauma, naj si nikdar ne privošči živeti v milnem mehurčku.
In čeprav lahko kadar koli pritisne na gumb za prekinitev operacije, čeprav je le nekaj zadušljivih, hromečih minut od kraja čez mejo, kjer ga bo pričakal Saša s francozom, nehote pomisli, da gotovo obstajajo boljši načini preživljanja poletnega večera na vrhuncu njegovega zmedenega življenja.
","Ampak najhujše od vsega je jeklena krsta, Soba 101. V njej ima najhujšo nočno moro. Tako kot Major v zadnjih nekaj dneh ima tudi Mundy ogromen strah pred zaprtimi prostori. Morda je groza odvisna od dolžine njegovega telesa, ki ga je treba zapreti. Plezati v krsto, se uleči na trebuh in dihati le skozi nekaj lukenj v ustih, medtem ko Amoryjevi možje že privijajo pokrov, potrebuje več poguma, kot je mislil, da ga je imel. S široko odprtimi očmi strmi v črno temo, ko pritrdijo krsto na spodnji del vagona, da dajo svojo grešno dušo Stvarniku in se spomnijo nasveta doktorja Mandelbauma, da nikoli ne živi v milnem mehurčku. Čeprav lahko pritisne gumb za prekinitev operacije v katerem koli času, če obstaja nekaj načinov, da je na višini večera zmeda."
"Z jezo in sovraštvom pride tudi premetenost.
Saša je ujetnik buržoazne fašistične države, ki se predstavlja za delavski raj.
Da bi premagal ječarje, uporablja njihovo lastno podlo orožje.
Pritaji se, skriva in dobrika.
Da bi jih zadel v samo srce nezakonite oblasti, jim krade tisto, kar jim je bilo najljubše: njihove skrivnosti.
","Z jezo in sovraštvom pride subtilnost. Saša je ujetnik buržoazne fašistične države, ki se predstavlja kot delavski raj. Da bi premagal ječarje, uporablja njihovo lastno orožje. Skriva jih, skriva in pozdravlja. Da bi jih udaril v samo srce nezakonite vlade, jim ukrade tisto, kar jim je bilo najljubše: njihove skrivnosti."
"Je Saša res kdaj napredoval med stasijevce? se sprašuje Mundy.
In če je, kako visoko?
Do katerega čina, v katero pisarno?
In kdaj?
","Je Sasha že kdaj napredoval v Stasi? se sprašuje Mundy. In če je tako, kako visoko? V kateri čin, v kateri urad? In kdaj?"
"Pomembna spremenljivka je stanje sovražnosti v hladni vojni.
Če je politično ozračje napeto, bodo delegati zaskrbljeno iskali najmanjši skupni imenovalec.
Če je ozračje sproščeno, bo najverjetneje izbruhnilo divje prerekanje in zmerjanje; končalo se bo z mrzličnim parjenjem nasprotnikov, ki so še uro prej grozili, da bodo drug drugega raztrgali na kose.
","Pomembna spremenljivka je stanje sovražnosti v hladni vojni. Če je politično ozračje napeto, delegati bodo zaskrbljeni, da bi našli najnižji skupni imenovalec. Če je vzdušje sproščeno, nasilno pričkanje in ime-kliče bo najverjetneje izbruhniti; to bo na koncu z divji parjenja nasprotnikov, ki, le eno uro prej, grozi, da bo trganje seboj na koščke."
"Saša ga morda sploh ne sliši.
»Takoj ko bodo okupatorji odšli, morajo v obeh Nemčijah organizirati svobodne in poštene volitve,« razgreto nadaljuje.
»Ključno vprašanje v obeh državah bo nastanek neuvrščenega bloka v srcu Evrope.
Federacija dveh Nemčij je mogoča le s popolno razorožitvijo obeh strani.
Takrat bomo lahko ponudili zavezništvo Poljski in Franciji, seveda pod enakimi pogoji.
Po vseh letih vojn in delitev bo Srednja Evropa končno talilni lonec miru.«
Obmolkne in uredi misli.
»Zvezni republiki ne smemo dovoliti anšlusa, Teddy.
Nikakršne Großdeutschland ne smemo dopustiti, nikakršne velike Nemčije pod nadvlado katere koli velesile.
Šele potem bomo lahko nazdravili Miru.«
","Takoj ko okupatorji odidejo, morajo biti v obeh Nemčiji izvedene svobodne in poštene volitve. ""Sasa nadaljuje."" Ključno vprašanje v obeh državah bo nastanek nespremenjenega bloka v srcu Evrope. Zveza dveh Nemcev je mogoča le s popolno razorožitvijo na obeh straneh. Potem bomo lahko ponudili zavezništvo Poljski in Franciji. Seveda, pod enakimi pogoji. Po vseh letih vojne in delitve bo Srednja Evropa končno talilni lonec miru. ""Tišina in ne pozabite misli."" Ne smemo dovoliti, da Zvezna republika, Teddy. Ne Grodeutschland lahko pod prevlado katere koli supersile."
"Nazadnje se vnaprej dogovorita o toliko rečeh, da se Mundy, ko na King's Crossu stopi na vlaku, nehote vpraša, ali je njegovo potovanje v Doncaster sploh potrebno v času, ko vre po vsej Vzhodni Evropi, Saša pa bi mu rad poročal dvakrat pogosteje, kakor ga lahko obišče.
A na njegovo presenečenje se izkaže, da je kljub vsemu potrebno.
Ko na vlaku razmišlja o vsem skupaj, sklene, da se pravzaprav brez pomislekov strinja z vsem, kar hoče Kate.
","Končno, se strinjajo o toliko stvari vnaprej, da ko Mundy traja vlak na King 's Cross, je nehote sam sprašuje, ali je njegovo potovanje v Doncaster potrebno sploh v času, ko je vre po vsej vzhodni Evropi, in Sasha bi rad, da se mu poroča dvakrat tako pogosto, kot ga lahko obiščete. Toda na njegovo presenečenje, se izkaže, da je potrebno po vsem."
"Spet si natoči kozarec in spije na svoje zdravje.
Bolje je biti salamander in živeti v plamenih.
Res smešno.
In kaj se zgodi, kadar ogenj ugasne?
","Bolje je biti močerad in živeti v plamenih... to je res smešno... in kaj se zgodi, ko ogenj ugasne?"
"Le kdaj je Saša že kaj posedoval?
Toda po več ko desetih letih morata prijatelja pogovor dvigniti nad prazno govoričenje.
",Toda po več kot desetih letih morata prijatelja pogovor povzdigniti nad brezdelno govorjenje.
"»Torej si zadovoljen s svojim življenjem, Teddy,« živahno pripomni, zaposlen pri štedilniku.
»Imaš družino, avto in množicam prodajaš neumnosti.
Si kakor ponavadi poročen z žensko po svoji izbiri?«
","""torej si zadovoljen s svojim življenjem, Teddy, imaš družino, imaš avto, prodajaš neumnosti množicam, si poročen, kot običajno, z žensko po svoji izbiri?"""
"»O, saj najbrž sva bila prijatelja.
Le malce utrujena.
Vohunjenje iz tebe izsesa ves nadev, to že dolgo vem,« odvrne Mundy in se glasno zasmeje, kajti Saša ne prepozna vedno šale; sploh pa ni bila najboljša.
","""Oh, morala sva biti prijatelja, to je samo malo utrujeno, vohunjenje posrka ves nadev iz tebe, to vem že dolgo časa,"" je odgovoril Mundy in se glasno smejal, ker Sasha ne prepozna vedno šale; in ni bila najboljša."
"»Ni pomembno.
Ni bila greha vredna.
Kakšnih petinštirideset.«
","""Ni važno, ni bilo vredno greha. Okoli petinštirideset."""
"»Kako torej komunicirata?
Si pod kamni puščata sporočila?«
Saša nima namena odgovarjati na takšna burkaška vprašanja, zato mu Mundy zastavi še eno: »Pa ta človek ve, da sva sodelovala?«
","""Kako komunicirajo? Pustijo sporočila pod kamni?"" Saša nima namena odgovarjati na tako huda vprašanja, zato mu Mundy zastavi še eno vprašanje: ""Ali ta človek ve, da sva delala skupaj?"""
"»Ve, da se že vse življenje bojujem proti zatiranju, kjer koli trčim obenj, z vsakim orožjem, ki ga imam na voljo.
Teddy.«
","""ve, da sem se vse življenje boril proti zatiranju, kjerkoli sem trčil z njim, z vsakim razpoložljivim orožjem, Teddy."""
"Tokrat je za jezo na vrsti Saša.
Plane na noge in odkrevsa k Mundyju.
Pogleda ga v oči in z dvignjenima rokama ogorčeno vzklikne: »Jebeš vse to, Teddy!
Ali res ne razumeš, da sem zate zastavil besedo?
Ko me je Dimitri vprašal, ali poznam koga, moškega ali žensko, ki mu lahko zaupam, poštenega, enako mislečega človeka, pogumnega, zdravorazumnega na koga sem najprej pomislil, če ne nate?
Ko mi je z bleščečimi besedami opisal, kako bi lahko družno spremenili svet sem zagledal tebe, samo tebe, kako korakaš poleg mene!«
Stopi korak nazaj, spusti roke in čaka na prijateljev odgovor.
Toda Mundy še kar strmi v črno jezero in temačne obrise gora za njim.
»Nerazdružljiva sva, Teddy.
O tem sem trdno prepričan.
Skupaj sva vztrajala, zdaj lahko skupaj zmagava.
Dimitri nama ponuja vse, kar potrebuješ: denar, cilj, izpolnitev, osmislitev življenja.
Kaj lahko izgubiš, če ga poslušaš?«
","Tokrat je na vrsti Sasha, da se razjezi. Hodi po nogah in hodi do Mundyja. Gleda ga v oči in z dvignjenimi rokami, glasno kriči: ""Jebite vse to, Teddy Ali res ne razumete, da sem dal besedo za vas Ko me je Dimitri vprašal, ali poznam nekoga, človeka ali potrebujem nekoga? Lahko zaupam, človeka, ki mu lahko zaupam, človeka istega uma, pogumnega, zdravega razuma, ki sem se ga najprej spomnil: če ne? Ko je s svetlečimi besedami opisal, kako bi lahko skupaj spremenili svet, sem videl samo vas, kako čakate zraven mene ""Korak nazaj, z roko in vztrajate pri odgovoru svojih prijateljev. Toda Mundy še vedno strmi v črno jezero in za njim "". Skupaj lahko poslušava "", skupaj sva popolnoma nezdružljiva."
"»Zagotovil sem mu, da si spoštovanja vreden človek in da znaš, tako kot jaz, skrivnost zadržati zase.
Ponudil ti bo kraljestvo.
Če ga boš zavrnil, ne boš o tem nikdar nikomur črhnil niti besede.«
","""zagotovil sem mu, da ste vredni človeka in da, kot sem jaz, lahko obdržite skrivnost, ponudil vam bo kraljestvo, če zavrnete, ne boste nikoli nikomur povedali niti besede o tem."""
"»Kačje noge,« nenadoma zine po angleško in se zakrohota.
Saša ga začudeno gleda.
»Kačje noge,« ponovi, to pot v nemščini.
»Goljufi jih prodajajo lahkovernežem.
Tudi sam sem jih prodajal Profesorju, če malo pomislim.«
","""noge kače "", nenadoma reče v angleščini in jeclja, in Sasha ga začudeno pogleda."" noge kače, ""ponavlja, v nemščini."" prevare jih prodajajo lahkovernim ljudem. prodal sem jih tudi profesorju, če dobro premislim. """
"Džip je nov, velik, ameriški, z veliko kroma in luči.
Za krmilom nepremično sedi koščena ženska srednjih let, pokrita z ruto.
Mundyja preblisne, da je podobna ženski v širokem plašču iz velurja, ki je nervozno brskala po torbici in iskala ključ vhodnih vrat, ko se je tri ure prej vzpenjal po tistih zavitih stopnicah, toda Sašu na ljubo misel zadrži zase.
Ne pozdravijo se.
Saša se opoteče iz audija in pomigne Mundyju, naj tudi on izstopi.
Ženska še kar nepremično strmi skozi vetrobransko steklo terenskega vozila.
Mundy jo pozdravi z »dober večer«, a se ne zmeni zanj.
","Jeep je nova, velika, Ameriški, z veliko kroma in svetlobe. Za volanom, koščen, ženske srednjih let, zajeti v šal, sedi negibno. Mundy utripa, da je ona kot ženska v širokem plašču velor, živčno brskanje po njeni torbici in išče ključ do vhodnih vrat, ko se je povzpel na tiste zvite stopnice tri ure prej, vendar ne misli, da sam. Ne pozdravi. Sasha spotakne iz audi in namige, da Mundy priti ven. Ženska je še vedno strmel skozi vetrobransko steklo v all-ter vozila. Mundy jo pozdravi z ""dober večer "", vendar ga ignorira."
"Mundy že hoče omeniti najbolj množične protivojne demonstracije, kar jih je kdaj videl svet, toda dotlej mu je dokončno jasno, da prekinjanje Dimitrija ni del pogovora.
In Dimitrijev glas, pa naj ima z njim še tako dobre namene, vodi mogočna sila.
Niti se ne dviga niti ne spušča.
Prav lahko bi govoril o poslednji sodbi ali o skorajšnjem izumrtju človeške rase, in samo nespameten človek, ki ljubi nevarnost, bi si upal podvomiti o tem.
","Mundy želi omeniti najbolj množične protivojne demonstracije, kar jih je svet kdaj videl, vendar se do takrat dobro zaveda, da prekinitev Dimitrija ni del pogovora in Dimitrijev glas, ne glede na to, kako dobronameren je, vodi močna sila, ki ni niti v vzponu niti v zatonu. Z lahkoto bi lahko govoril o končni sodbi ali skorajšnjem izumrtju človeške rase in le nespametna oseba, ki ljubi nevarnost, bi si upala podvomiti v to."
"»Govorim o namernem oviranju svobodne misli v naši družbi, gospod Mundy, in o tem, kako naj se tega problema lotimo.
Navaden pobalin sem, gospod Mundy, že od rojstva.
Moji intelektualni procesi niso bili deležni ustrezne nege in skrbi.
Učenjaki bi se mi smejali.
Toda o teh vprašanjih sem prebral veliko knjig.«
Tudi Saša tako pravi, si reče Mundy.
»Govorim o mislecih, kakršni so Kanadčanka Naomi Klein, Indijka Arundhati Roy, ki se zavzema za različne načine gledanja na stvari, vaša Britanca George Monbiot in Mark Curtis, Avstralec John Pilger, Američan Noam Chomsky, ameriški nobelovec Joseph Stiglitz in francoska Američanka Susan George s Svetovnega socialnega foruma v Porto Alegreju.
Ste brali vse te imenitne pisce, gospod Mundy?«
","""Govorim o namernem oviranju svobodnega mišljenja v naši družbi, gospod Mundy, in o tem, kako se z njim spopasti. že od rojstva sem nizkotnež, gospod Mundy. za moje intelektualne procese ni bilo ustrezno poskrbljeno. Moji učenci bi se mi smejali. toda o teh vprašanjih sem prebral veliko knjig. ""tudi Sasha pravi tako, pravi Mundy."" Govorim o mislecih, kot je Naomi Klein, indijska Arundhati Roy, ki zagovarja različne načine gledanja na stvari, vaših Britancev Georgea Monbiota in Marka Curtisa, avstralskega Johna Pilgerja, Noama Chomskega, dobitnika Nobelove nagrade Stiglitza, in francosko-ameriškega Porta, s Svetovnega socialnega foruma Susan."
"»Od vsepovsod, kjer smo jih lahko dobili.
Ciljali smo na mladi upravljalski razred.
Nekaj jih je bilo z univerz, večina pa je bila lokalnih poslovnežev.
Heidelberg je tehnološka prestolnica Nemčije.
Biokemija, informacijska tehnologija, programska oprema, mediji, tiskarska tehnologija vse, kar si lahko zamislite.
V nekem satelitskem naselju so se prebivalci ukvarjali samo s takšnimi rečmi.
Univerza pa vse te dejavnosti seveda podpira.«
","""Od koderkoli smo jih lahko dobili. Naš cilj je bil mlad razred za upravljanje. Nekaj jih je bilo z univerz, vendar je bila večina lokalnih poslovnežev. Heidelberg je tehnološka prestolnica Nemčije. Biokemija, informacijska tehnologija, programska oprema, mediji, tiskarska tehnologija, vse, kar si lahko predstavljate. V enem satelitskem naselju so se prebivalci ukvarjali samo s takšnimi stvarmi, univerza pa seveda podpira vse te dejavnosti."""
"Mundy pozorno posluša.
Posluša, opazuje in se čudi.
Nihče ne bi mogel od njega zahtevati večje zbranosti.
","Mundy pozorno posluša, posluša, opazuje in se čudi; nihče ga ni mogel prositi, naj se bolj osredotoči."
"»Odvisno, kakšne obresti računajo.
In za kako daleč nazaj.«
","""Odvisno od tega, kakšne obresti zaračunajo in kako daleč nazaj."""
"Blondinka odide.
Spet sta sama, vsak na svoji strani mize.
Lahko si zaupata skrivnosti, toda Mundy svoje skrivne misli zadrži zase:
","Blondinka odide in spet sta sama, vsak na svoji strani mize, lahko si povesta svoje skrivnosti, a Mundy svoje skrite misli zadrži zase:"
"»Izrazil je takšno željo in nas prosil, naj razmislimo o njej.
Zase ne zahteva nikakršnih privilegijev.«
","""Izrazil je takšno željo in nas prosil, naj razmislimo; zase si ne lasti nikakršnih prednosti."""
"Gospod Frinck je pripravil seznam Mundyjevih številnih upnikov.
Tudi gospod doktor Eisner ga je preletel.
Gospod Frinck poda skrbno pripravljeno izjavo, pač zaradi navzočnosti lepo rejenega gospoda Brandta iz centrale.
Ravnanje gospoda Mundyja je nič manj kot vzorno.
Vse možnosti je imel, da bi razglasil bankrot; celo spodbujali so ga, naj tako ravna.
Toda gospod Mundy je vztrajal.
Zdaj lahko poplača vse po vrsti, tudi banko.
To je na moč razveseljivo, reče gospod Frinck.
Spoštovanja vredno.
Zaračunali bodo lahko celo realne obresti, kar je v takšnih okoliščinah še bolj redko.
","Gospod Frinck je sestavil seznam številnih Mundijevih upnikov. dr. Eisner ga je tudi pregledal. Gospod Frinck je podal skrbno pripravljeno izjavo zaradi prisotnosti čednega gospoda Brandta iz centralne banke. vedenje gospoda Mundyja ni nič manj kot zgledno. imel je vse možnosti, da razglasi stečaj; k temu je bil celo spodbujen. vendar je gospod Mundi vztrajal. zdaj lahko odplača vse, vključno z banko. to je zelo razveseljivo, pravi gospod Frinck. celo zaračunavali bodo realne obresti, kar je v takšnih okoliščinah še bolj redko."
"Kadar te bodo hoteli pritisniti ob zid, udari nazaj.
Resnica je vselej najbolj učinkovita.
","Kadar te skušajo postaviti ob zid, udari nazaj; resnica je vedno najbolj učinkovita."
